,country,stage,excluded_gene,Q,alpha,omega,adaptive_divergence,neutral_divergence,selected_divergence
165,ghana,ookinete,PF3D7_1422900,0.0002313812,0.825516,0.234639,0.002623,0.011178,0.003177
166,ghana,ookinete,PF3D7_0507400,0.0002314354,0.830595,0.243218,0.002699,0.011099,0.00325
167,ghana,ookinete,PF3D7_0519800,0.0002314317,0.829989,0.24217,0.002661,0.010987,0.003206
168,ghana,ookinete,PF3D7_1407600,0.0002316197,0.832378,0.24653,0.002641,0.010711,0.003172
169,ghana,ookinete,PF3D7_1231200,0.0002314308,0.833393,0.248131,0.00273,0.011001,0.003275
170,ghana,ookinete,PF3D7_0209500,0.0002314012,0.829769,0.241761,0.002717,0.011237,0.003274
171,ghana,ookinete,PF3D7_1136900,0.0002313225,0.821841,0.228719,0.002594,0.011343,0.003157
172,ghana,ookinete,PF3D7_0818600,0.000231393,0.829524,0.241335,0.002665,0.011042,0.003212
173,ghana,ookinete,PF3D7_0411400,0.0002313736,0.831646,0.244981,0.002457,0.010031,0.002955
174,ghana,ookinete,PF3D7_0808200,0.0002313692,0.838647,0.257757,0.002732,0.010598,0.003257
175,ghana,ookinete,PF3D7_1332200,0.0002313805,0.837004,0.254671,0.002785,0.010935,0.003327
176,ghana,ookinete,PF3D7_1218100,0.0002314185,0.834768,0.250596,0.002748,0.010967,0.003292
177,ghana,ookinete,PF3D7_1026500,0.000231373,0.828766,0.240025,0.002679,0.011161,0.003232
178,ghana,ookinete,PF3D7_0214600,0.0002314523,0.812307,0.214703,0.00238,0.011086,0.00293
179,ghana,ookinete,PF3D7_1449000,0.0002313654,0.829429,0.241144,0.002665,0.011052,0.003213
180,ghana,ookinete,PF3D7_0918700,0.0002314995,0.819375,0.225091,0.00237,0.010528,0.002892
181,ghana,ookinete,PF3D7_0102700,0.0002314616,0.830158,0.242492,0.002678,0.011045,0.003226
182,ghana,ookinete,PF3D7_1329700,0.0002314237,0.840736,0.261851,0.002712,0.010358,0.003226
183,ghana,ookinete,PF3D7_1029700,0.0002313508,0.833401,0.248059,0.002747,0.011074,0.003296
